total_units,units_2,units_3_4,units_5_9,units_10_19,units_20plus,median_rent,median_value,renter_occupied,total_occupied,population,median_hh_income,GEOID,affordability_stress_index,rent_burdened,mf_share,log_rent,log_income,mean_max_height_ft,mean_max_far,mean_max_du_per_acre
2491,536,585,292,112,0,1454.0,480900.0,1454,2474,6156,65786.0,25025170800,0.26522360380628096,0.0,0.6122039341629868,7.282073658093465,11.094162328718074,,,
2593,366,314,207,92,423,1952.0,472400.0,1361,2466,5489,92554.0,25025180101,0.25308468569699855,0.0,0.5406864635557269,7.5766097669730375,11.435547536948837,,,
1987,680,151,14,45,223,1685.0,556300.0,752,1908,4548,76274.0,25025180200,0.26509688753703753,0.0,0.5601409159536991,7.429520842786462,11.242087399043339,,,
1274,281,161,40,0,0,2159.0,738400.0,357,1188,2888,124167.0,25025180301,0.20865447341080964,0.0,0.3783359497645212,7.677400430514807,11.729382712693797,,,
876,99,93,37,0,147,1726.0,606700.0,382,841,2075,115679.0,25025180400,0.1790471909335316,0.0,0.4292237442922374,7.453561871643373,11.658574392818574,,,
2178,519,491,298,172,65,1871.0,493000.0,741,1925,4031,102214.0,25025180500,0.21965679848161698,0.0,0.709366391184573,7.534228326274089,11.534823933671344,40.0,1.0,
0,0,0,0,0,0,,,0,0,356,,25025980101,,,,,,40.0,1.3333333333333333,
0,0,0,0,0,0,,,0,0,287,,25025980300,,,,,,40.0,1.04,
0,0,0,0,0,0,,,0,0,1,,25025980700,,,,,,35.0,0.6461538461538462,
26,0,21,0,0,0,2250.0,,26,26,30,108750.0,25025980900,0.2482758620689655,0.0,0.8076923076923077,7.718685495198466,11.596806948950931,36.25,0.9750000000000001,
16,0,16,0,0,0,,,16,16,30,,25025981000,,,1.0,,,36.42857142857143,0.5571428571428572,
4,0,0,0,0,0,,,4,4,91,,25025981100,,,0.0,,,38.125,0.9071428571428571,
0,0,0,0,0,0,,,0,0,109,,25025981202,,,,,,46.5,1.9545454545454546,
28,0,10,0,0,13,,450000.0,0,18,23,245000.0,25025981300,,,0.8214285714285714,,12.409013489526863,50.0,2.0,
28,0,0,0,13,0,,,13,28,46,,25025981800,,,0.4642857142857143,,,55.0,1.6631578947368422,
2745,76,20,0,0,0,1895.0,333200.0,146,2288,6337,112133.0,25027700100,0.20279489534748915,0.0,0.034972677595628415,7.546974117516527,11.627440945756797,,,
1913,33,49,27,0,0,1021.0,301100.0,179,1528,4663,108500.0,25027701101,0.11292165898617512,0.0,0.05697856769472034,6.928537818164665,11.594505451962652,,,
1455,198,248,99,29,0,1023.0,232200.0,638,1455,4090,65034.0,25027701102,0.18876280099640189,0.0,0.3945017182130584,6.930494765951626,11.082665489043805,,,
614,17,0,3,0,0,1066.0,308800.0,61,538,1455,98542.0,25027702201,0.12981266870978872,0.0,0.03257328990228013,6.97166860472579,11.49823813221835,,,
690,60,5,45,22,0,,253100.0,92,644,1619,83036.0,25027702202,,,0.19130434782608696,,11.327029527682685,,,
1908,337,128,168,20,9,1100.0,205800.0,611,1759,4923,62891.0,25027703100,0.20988694725795423,0.0,0.3469601677148847,7.003065458786462,11.049158348190272,,,
1581,126,176,7,27,14,1047.0,208500.0,270,1333,3339,67064.0,25027703200,0.18734343313849455,0.0,0.22137887413029728,6.953684210870537,11.113402666317693,,,
1713,94,266,8,27,43,865.0,252000.0,444,1614,3659,59375.0,25027703300,0.17482105263157893,0.0,0.25569176882662,6.762729506931879,10.991628541336942,,,
835,3,11,0,0,0,1143.0,313100.0,62,703,1918,90625.0,25027704201,0.1513489655172414,0.0,0.016766467065868262,7.04141166379481,11.414485392156976,,,
529,3,22,0,0,0,1223.0,346000.0,45,461,1177,104205.0,25027704202,0.1408377717000144,0.0,0.04725897920604915,7.109062135687172,11.554115391795092,,,
1571,103,13,0,0,51,1325.0,358800.0,182,1443,3501,110503.0,25027705101,0.14388749626706968,0.0,0.10630171865054105,7.1891677384203225,11.612797948892675,,,
1753,122,90,12,0,20,873.0,282200.0,288,1682,4656,91507.0,25027705102,0.11448304501294983,0.0,0.13918996006845408,6.771935555839602,11.424170751069669,,,
1599,32,68,7,28,7,,327900.0,122,1553,4338,114922.0,25027706100,,,0.08880550343964978,,11.652008916352857,,,
1773,119,146,100,177,10,913.0,239800.0,496,1707,4082,49583.0,25027707100,0.22096283000221847,0.0,0.311336717428088,6.816735880594968,10.811403312028094,,,
1062,91,177,0,79,95,1179.0,203800.0,795,950,1973,41087.0,25027707200,0.3443424927592669,1.0,0.416195856873823,7.072421900537371,10.623447048747229,,,
2286,416,385,289,62,53,1027.0,230900.0,1304,2008,4221,47067.0,25027707300,0.2618395053859392,0.0,0.5271216097987752,6.934397209928558,10.759327397501066,,,
2235,364,304,59,0,0,1160.0,234800.0,477,2106,5066,75164.0,25027707400,0.185195040178809,0.0,0.32527964205816556,7.05617528410041,11.227427671909043,,,
2219,28,116,118,106,417,970.0,279200.0,684,2101,5748,56283.0,25027707500,0.20681200362454027,0.0,0.3537629562866156,6.877296071497429,10.938147814711721,,,
3451,207,77,0,47,13,1597.0,370200.0,460,3248,8220,95674.0,25027708100,0.20030520308547778,0.0,0.09968125181106925,7.3758821482150125,11.468701858188066,,,
1979,93,313,0,0,58,1324.0,355200.0,415,1945,4650,90417.0,25027709100,0.17571916785560238,0.0,0.23446184941889844,7.188412736496954,11.412187581797845,,,
3263,193,118,119,281,48,1143.0,338000.0,771,3208,8018,91400.0,25027709201,0.1500656455142232,0.0,0.23260802942077843,7.04141166379481,11.42300075744224,,,
1668,23,60,77,81,670,1438.0,273900.0,644,1602,2919,55167.0,25027709203,0.3127956930773832,1.0,0.5461630695443646,7.271008538280992,10.918120227408963,,,
1854,454,235,148,48,17,1273.0,261000.0,409,1687,3728,79313.0,25027709204,0.19260398673609622,0.0,0.48651564185544766,7.149131598557407,11.28115732861339,,,
2232,480,369,589,22,52,1071.0,254700.0,1236,2093,4971,60346.0,25027709400,0.2129718622609618,0.0,0.6774193548387096,6.976348070447749,11.00784994429592,,,
846,16,1,21,5,0,1164.0,395600.0,48,846,2560,125956.0,25027709501,0.11089586839848835,0.0,0.0508274231678487,7.059617628291383,11.743687918597674,,,
2507,34,48,147,116,356,1209.0,352700.0,697,2507,6166,92518.0,25027709502,0.15681272833394583,0.0,0.27961707219784604,7.097548850614793,11.43515849916404,,,
1112,202,167,89,86,81,1313.0,250600.0,740,1064,2514,58163.0,25027709600,0.2708938672351839,0.0,0.5620503597122302,7.180069874302796,10.971004692720294,,,
2585,130,236,78,374,210,1032.0,332200.0,863,2455,5800,80826.0,25027709701,0.15321802390319947,0.0,0.397678916827853,6.939253946041508,11.300053974926623,,,
1141,191,188,164,39,5,1081.0,339700.0,542,1067,2294,74175.0,25027709702,0.17488372093023255,0.0,0.5144609991235758,6.985641817639208,11.214182445159022,,,
1518,261,395,129,38,28,1139.0,265000.0,563,1330,2875,77897.0,25027710100,0.17546246967148926,0.0,0.5606060606060606,7.037905963447182,11.26314272020585,,,
3205,145,338,79,15,45,,276200.0,755,2987,6806,87023.0,25027710200,,,0.1940717628705148,,11.373927730513799,,,
1424,120,225,0,0,0,1399.0,273100.0,398,1424,3602,83824.0,25027710300,0.20027677037602598,0.0,0.2422752808988764,7.243512974665482,11.336474641648001,,,
960,211,120,0,0,6,1293.0,248600.0,186,889,2294,71406.0,25027710400,0.21729266448197632,0.0,0.35104166666666664,7.164720378771857,11.176137178410494,,,
1473,219,452,131,152,9,1014.0,244200.0,1017,1371,3137,56549.0,25027710500,0.2151762188544448,0.0,0.6537678207739308,6.921658184151129,10.942862797921952,,,
1391,367,479,21,20,0,1389.0,212300.0,735,1247,3202,65864.0,25027710601,0.25306692578646905,0.0,0.6376707404744788,7.236339342754344,11.095347288978262,,,
1843,462,324,77,0,69,1106.0,237500.0,880,1804,5025,61477.0,25027710602,0.21588561575873905,0.0,0.5056972327726533,7.00850518208228,11.026418400105413,,,
1097,30,121,135,112,109,394.0,280000.0,978,994,1544,17163.0,25027710700,0.27547631532948785,0.0,0.4621695533272562,5.976350909297934,9.750511182936638,,,
1940,291,452,183,53,0,1062.0,242500.0,942,1755,4362,50551.0,25027710800,0.25210183774801687,0.0,0.5046391752577319,6.967909201801884,10.830738006646618,,,
1317,56,236,315,79,0,1162.0,260300.0,686,1259,3638,51967.0,25027711000,0.26832412877402967,0.0,0.5208807896735004,7.057897937411856,10.85836418072537,,,
1693,120,24,38,41,106,1301.0,305700.0,235,1585,5136,110264.0,25027711100,0.1415874628165131,0.0,0.19432959243945658,7.170888478512505,11.610632769374275,,,
3191,62,320,69,38,301,1594.0,364700.0,837,3136,7758,98529.0,25027712101,0.1941357366866608,0.0,0.24757129426512064,7.374001859350161,11.498106200071877,,,
1547,57,0,0,0,20,,446700.0,42,1453,3977,117179.0,25027712102,,,0.049773755656108594,,11.671457959182865,,,
3053,145,79,112,0,19,1816.0,398200.0,523,2981,8395,111506.0,25027713100,0.19543342959123278,0.0,0.11627906976744186,7.504391559161238,11.621833680093708,,,
2005,26,8,38,0,27,1545.0,679600.0,101,1882,5653,191208.0,25027715100,0.09696247018953182,0.0,0.04937655860349127,7.3427791893318455,12.161117119728312,,,
1764,68,302,19,114,66,1314.0,335600.0,583,1706,3552,116132.0,25027716101,0.1357765301553405,0.0,0.322562358276644,7.1808311990445555,11.66248275417021,,,
2072,249,172,170,211,73,1390.0,352400.0,684,1867,5040,96799.0,25027716102,0.1723158297089846,0.0,0.4222972972972973,7.237059026124737,11.480391942632796,,,
1464,127,190,61,160,88,1141.0,297900.0,658,1407,3023,72785.0,25027716200,0.18811568317647867,0.0,0.4275956284153005,7.039660349862076,11.19526516899876,,,
1801,248,448,115,142,112,1372.0,341700.0,1064,1752,3732,73544.0,25027716300,0.22386598498857826,0.0,0.5913381454747363,7.22402480828583,11.205639145543591,,,
1497,127,17,7,17,118,1668.0,570300.0,265,1432,3514,123077.0,25027717100,0.16262989835631353,0.0,0.19104876419505679,7.419380582918692,11.720565454748277,,,
1896,76,65,35,8,6,1705.0,498000.0,371,1864,4855,133292.0,25027718100,0.15349758425111784,0.0,0.10021097046413502,7.4413203897176174,11.800297489362077,,,
3477,16,119,56,0,15,1223.0,423300.0,386,3461,8053,131058.0,25027719100,0.11198095499702422,0.0,0.059246476847857346,7.109062135687172,11.783395252290875,,,
1382,25,7,8,9,0,906.0,467900.0,57,1316,3497,163750.0,25027720100,0.066393893129771,0.0,0.03545586107091172,6.80903930604298,12.006096153497499,,,
674,22,0,0,0,0,1361.0,365200.0,42,613,1585,93906.0,25027721101,0.17391859945051436,0.0,0.032640949554896145,7.215975002651466,11.450049560918558,,,
1844,0,68,10,0,0,1099.0,447100.0,156,1711,5647,179455.0,25027721103,0.07348917555933242,0.0,0.04229934924078091,7.002155954403621,12.09767975910205,,,
1486,42,54,58,12,155,1046.0,337600.0,304,1347,3455,86619.0,25027721104,0.14491046998926332,0.0,0.21601615074024227,6.952728644624869,11.369274470024074,,,
2141,168,129,0,0,0,1171.0,293100.0,217,1861,5531,96128.0,25027722100,0.1461800932090546,0.0,0.13872022419430172,7.065613363597717,11.473435915683751,,,
1594,128,193,95,0,0,1107.0,303200.0,414,1484,3678,78790.0,25027723100,0.16860007615179592,0.0,0.26097867001254704,7.009408932708637,11.274541364239735,,,
1759,118,72,39,0,41,1105.0,294800.0,330,1539,3823,89112.0,25027724100,0.1488015082143819,0.0,0.1534963047185901,7.007600613951853,11.397649284525025,,,
2074,189,366,105,104,0,928.0,289500.0,568,1871,4750,80380.0,25027725100,0.13854192585220204,0.0,0.36837029893924783,6.833031732786201,11.294520668003193,,,
2697,142,0,41,0,19,1405.0,370100.0,255,2441,6318,103160.0,25027726100,0.16343544009305933,0.0,0.07489803485354098,7.247792581767846,11.544036459995281,,,
3044,690,687,461,145,33,1022.0,292400.0,1527,2643,5637,58898.0,25027726200,0.20822438792488707,0.0,0.6622864651773982,6.92951677076365,10.98356241320578,,,
1688,118,9,0,0,0,1159.0,434700.0,185,1611,5013,130787.0,25027727100,0.10634084427351342,0.0,0.07523696682464455,7.055312843339752,11.781325324686678,,,
1933,11,0,48,195,44,1949.0,465000.0,399,1933,5380,147639.0,25027728100,0.15841342734643285,0.0,0.15416451112260735,7.575071699507561,11.90252538388881,,,
1449,8,0,5,0,0,1402.0,371400.0,76,1449,4054,117788.0,25027728200,0.14283288620232962,0.0,0.008971704623878536,7.2456550675945355,11.676641677438614,,,
1906,10,17,68,242,13,1300.0,404400.0,361,1906,4953,140566.0,25027728300,0.11097989556507262,0.0,0.18363064008394545,7.170119543449628,11.853432408347208,,,
1889,27,73,16,8,95,1358.0,418600.0,184,1830,5396,131474.0,25027728400,0.12394846129272709,0.0,0.11593435680254102,7.213768308118642,11.786564392419873,,,
1737,41,76,25,88,67,1235.0,405000.0,355,1709,4911,93068.0,25027729100,0.15923840632655692,0.0,0.17098445595854922,7.118826249062078,11.441085687747183,,,
1193,119,19,30,39,8,1174.0,359300.0,252,1153,2784,102946.0,25027729200,0.13684844481572864,0.0,0.18021793797150043,7.068172000388042,11.541959857888576,,,
2647,146,61,55,41,0,1819.0,338600.0,533,2539,6973,102708.0,25027730100,0.2125248276667835,0.0,0.11446921042689838,7.506042178518122,11.53964528966961,,,
2924,247,0,104,0,39,1619.0,302700.0,684,2858,6912,78228.0,25027730200,0.2483509740757785,0.0,0.13337893296853626,7.389563953677635,11.26738291871254,,,
2344,370,549,152,47,31,1322.0,282600.0,1093,2165,5450,92442.0,25027730300,0.17161030700331018,0.0,0.4901877133105802,7.186901020411631,11.43433669980983,,,
2817,78,305,312,426,167,1144.0,268900.0,1827,2653,5823,49652.0,25027730401,0.27648433094336583,0.0,0.45722399716009937,7.042286171939743,10.812793950635838,,,
661,74,293,95,6,0,1367.0,310700.0,387,634,2058,63611.0,25027730402,0.2578799264278191,0.0,0.708018154311649,7.220373836723949,11.060541690347897,,,
1685,202,385,110,107,194,1368.0,234000.0,974,1465,3901,67552.0,25027730500,0.24301279014684984,0.0,0.5922848664688427,7.221105098182496,11.120652950648047,,,
3408,214,71,30,87,230,1012.0,373500.0,863,3263,9466,94618.0,25027730600,0.12834767169037603,0.0,0.18544600938967137,6.919683849847411,11.457603011781446,,,
2881,164,20,57,0,158,1836.0,360800.0,441,2849,7699,101553.0,25027730700,0.21695075477829312,0.0,0.13849357861853523,7.515344571180436,11.528336108669661,,,
1700,6,90,0,0,18,1801.0,441000.0,326,1672,4139,155000.0,25027730801,0.13943225806451615,0.0,0.06705882352941177,7.496097345175956,11.951180395901384,,,
919,180,270,67,0,0,1473.0,409700.0,387,851,2265,103681.0,25027730802,0.1704844667779053,0.0,0.5625680087051143,7.29505641646263,11.549074156601316,,,
1703,353,208,7,8,30,1503.0,361600.0,479,1588,3857,93313.0,25027730901,0.1932849656532316,0.0,0.35584263065179095,7.315218389752975,11.443714712606106,,,
1172,110,119,18,27,0,1296.0,335000.0,355,1134,4020,83000.0,25027730902,0.1873734939759036,0.0,0.23378839590443687,7.16703787691222,11.326595886778735,,,
1172,159,70,26,5,85,1541.0,274200.0,436,1161,2928,86806.0,25027731001,0.21302674930304358,0.0,0.29436860068259385,7.340186835320115,11.371431022683423,,,
2935,360,281,248,394,77,856.0,259400.0,1426,2880,6642,55318.0,25027731002,0.18569001048483316,0.0,0.46337308347529815,6.752270376141742,10.920853631835199,,,
1613,181,445,87,21,28,1299.0,292500.0,591,1509,3612,56797.0,25027731101,0.2744511153758121,0.0,0.47241165530068197,7.1693500166706,10.947238786412973,,,
1413,284,360,42,1,12,1599.0,411000.0,598,1321,3487,110781.0,25027731102,0.1732065967990901,0.0,0.49469214437367304,7.377133712833954,11.615310558446515,,,
0,0,0,0,0,0,,,0,0,1457,,25027731202,,,,,,,,
2404,415,1076,221,47,160,1252.0,319300.0,2005,2286,5764,32125.0,25027731203,0.46767315175097274,1.0,0.7982529118136439,7.132497551660044,10.377389822197522,,,
926,45,536,191,55,17,1229.0,349100.0,670,850,2490,52641.0,25027731204,0.28016185102866586,0.0,0.9114470842332614,7.113956109566034,10.871250562779245,,,
1891,129,642,268,129,185,1268.0,168100.0,1627,1799,5118,34552.0,25027731300,0.44037971752720534,1.0,0.7154944473823374,7.145196134997171,10.450220714640537,,,
2092,68,1003,226,311,207,1003.0,246800.0,1736,1870,4682,30965.0,25027731400,0.38869691587275956,1.0,0.8675908221797323,6.910750787961936,10.34061281337216,,,
2475,155,919,556,165,16,1212.0,144100.0,2190,2449,5105,34263.0,25027731500,0.4244812188074599,1.0,0.7317171717171718,7.10002716662926,10.441821333718718,,,
2480,226,613,523,323,295,1207.0,233000.0,1904,2174,4484,41667.0,25027731601,0.34761321909424725,1.0,0.7983870967741935,7.095893221097532,10.637464727584328,,,
540,52,300,108,0,0,1408.0,,418,424,3108,33299.0,25027731602,0.5074026247034445,1.0,0.8518518518518519,7.249925536717988,10.413282645487595,,,
2174,39,57,150,80,217,1616.0,154200.0,1703,1884,3594,46023.0,25027731700,0.42135454012124374,1.0,0.24977000919963202,7.38770923908104,10.736896550512883,,,
1636,129,498,77,106,147,1090.0,264900.0,1320,1493,3005,45024.0,25027731801,0.2905117270788913,0.0,0.5849633251833741,6.993932975223189,10.714950959914116,,,
1805,127,489,445,74,33,978.0,347400.0,1328,1643,4254,25404.0,25027731802,0.4619744922059518,1.0,0.6470914127423822,6.885509670034818,10.142661920922865,,,
2558,174,1530,248,122,88,1368.0,256300.0,2015,2307,6027,47056.0,25027731900,0.3488609316558993,1.0,0.8451915559030493,7.221105098182496,10.759093660793777,,,
1302,9,90,721,244,85,667.0,257700.0,1240,1302,3829,31333.0,25027732001,0.25544952605878785,0.0,0.8824884792626728,6.502790045915623,10.352427134229572,,,
2000,205,173,93,97,189,1746.0,241900.0,1086,1909,5189,75185.0,25027732002,0.27867260756799894,0.0,0.3785,7.465082736399547,11.227707021956421,,,
1471,219,224,33,93,112,1114.0,332700.0,922,1376,2855,72738.0,25027732201,0.18378289202342654,0.0,0.4629503738953093,7.01571242048723,11.194619222974639,,,
1646,213,464,33,0,0,1458.0,299300.0,670,1577,4093,87670.0,25027732202,0.19956655640469945,0.0,0.4313487241798299,7.284820912568604,11.381335044582631,,,
1448,162,435,76,151,284,1618.0,240500.0,894,1265,3025,70077.0,25027732203,0.2770666552506528,0.0,0.7651933701657458,7.388946097618437,11.157349916474796,,,
2207,269,154,0,30,0,1433.0,310200.0,552,2072,4812,75948.0,25027732301,0.22641807552535945,0.0,0.2052560036248301,7.267525427828172,11.237804174563305,,,
1966,265,872,20,244,26,1399.0,289600.0,1081,1777,4352,65843.0,25027732302,0.2549701562808499,0.0,0.7258392675483215,7.243512974665482,11.095028399318974,,,
2797,73,1980,167,138,35,1381.0,255200.0,2195,2653,7899,65854.0,25027732400,0.2516475840495642,0.0,0.8555595280657847,7.2305631534092925,11.095195449441992,,,
1155,28,496,93,102,157,1117.0,306700.0,669,869,1790,39506.0,25027732500,0.3392902343947755,1.0,0.7584415584415585,7.018401799069201,10.584207838087947,,,
2334,133,1506,183,43,86,1239.0,,1646,2067,4541,45332.0,25027732600,0.3279802347127857,1.0,0.8359040274207369,7.122059881629142,10.72176846385284,,,
2080,169,951,216,122,87,1363.0,330300.0,1183,1699,3884,55049.0,25027732700,0.29711711384402983,0.0,0.7427884615384616,7.217443431696533,10.915978976681567,,,
2717,58,88,165,702,66,1706.0,286400.0,1159,2615,6232,81568.0,25027732801,0.25098077677520597,0.0,0.39712918660287083,7.441906728051625,11.309192307175842,,,
1758,244,236,35,210,29,1585.0,318600.0,482,1562,4181,84722.0,25027732802,0.2244989495054413,0.0,0.42889647326507396,7.368339686311381,11.347130587173226,,,
3310,320,704,113,239,214,1329.0,287300.0,1837,3234,7588,65469.0,25027732901,0.24359620583787747,0.0,0.48036253776435045,7.192182058713246,11.08933202714711,,,
0,0,0,0,0,0,,,0,0,2633,,25027732902,,,,,,,,
1599,205,1005,26,21,38,1238.0,236900.0,1111,1412,3888,44043.0,25027733000,0.33730672297527414,1.0,0.8098811757348343,7.121252453244542,10.69292170840757,,,
